vendor_code,vendor_name,city_id,business_line,grade
2ymw3n,نرو برگر,1,Restaurant,Not Enough Comments
2nkw1r,کالباس خوری,1,Restaurant,Not Enough Comments
5r9z64,فرهنگ,1,Restaurant,Not Enough Comments
5g9y1l,کترینگ ایلیا,2,Restaurant,A
5nlo9w,تهیه غذای کوبک,2,Restaurant,A
2lwzgx,ساندویچ چرب و چیلی,1,Restaurant,Not Enough Comments
53ok85,کوبیده سرای دریا,1,Restaurant,Not Enough Comments
59nyx9,مرغ آمین (شعبه جلال),1,Restaurant,Not Enough Comments
2o1x3p,فست فود نخعی ,1,Restaurant,Not Enough Comments
54p1o5,فست فود عتیق,1,Restaurant,Not Enough Comments
5mmko3,فست فود سیخور,1,Restaurant,Not Enough Comments
5yon6r,خاتون شمرونی,2,Restaurant,A
577k86,کباب فتاح ,1,Restaurant,Not Enough Comments
571nrp,کلپچیتور,1,Restaurant,Not Enough Comments
2w1r1z,فست فود پروما,1,Restaurant,Not Enough Comments
5gokx5,مجتمع نان اصیل,1,Bakery,A
28popk,کباب سرای بهار,1,Restaurant,Not Enough Comments
287kx5,فست فود کوآلا,1,Restaurant,Not Enough Comments
2p3xow,برگرویچ,1,Restaurant,Not Enough Comments
5nk4xk,ساندویچ پایدار,1,Restaurant,Not Enough Comments
2k3k86,فست فود و سوخاری کیلویی 2020,1,Restaurant,Not Enough Comments
5g9rp7,جگرکی بابایی,1,Restaurant,Not Enough Comments
5x69k5,هفت کباب,1,Restaurant,Not Enough Comments
2o31pk,ساندویچ سرد یکتا,1,Restaurant,Not Enough Comments
2gxg94,کباب وزرا,1,Restaurant,Not Enough Comments
5gxr14,کترینگ دژاوو,1,Restaurant,Not Enough Comments
531oxp,مجموعه غذایی والاد ,1,Restaurant,Not Enough Comments
2w1ok1,پیتزا ساندویچ پهلوان ,1,Restaurant,Not Enough Comments
5nl994,ساندویچ طلایی,1,Restaurant,Not Enough Comments
5p6rlw,کترینگ ناصریا,1,Restaurant,Not Enough Comments
2nklor,سبزی خرد کنی ریحانه شعبه اصلی,2,Fruit Shop,A
2lw6wg,رستوران عمارت امیرآباد,2,Restaurant,A
2o1x1l,کترینگ حاج رضا ,1,Restaurant,Not Enough Comments
2y7ox2,فست فود رزماری,1,Restaurant,Not Enough Comments
2p8o3w,تهیه غذای میهمان,2,Restaurant,A
2ox48r,سرزمین سفالی,2,Restaurant,A
2y9lx2,جگرکی سراب,1,Restaurant,Not Enough Comments
2mywk8,رستوران یلان,1,Restaurant,Not Enough Comments
2p3opy,کال فود,1,Restaurant,Not Enough Comments
2nk3gg,ساندویچ سرد فودزیلا ,1,Restaurant,Not Enough Comments
58yx62,ساندویچ فرزین,1,Restaurant,Not Enough Comments
5r9m7p,رستوران میعاد,1,Restaurant,Not Enough Comments
2o3n4r,پامچال,1,Restaurant,Not Enough Comments
5zkzyp,تایسیز,1,Restaurant,Not Enough Comments
2p37kk,رستوران رضاشاهان(شعبه 6),1,Restaurant,Not Enough Comments
2zkw3l,حلیم نیشابوری گرینه,1,Restaurant,Not Enough Comments
5mm3mg,اوکی کافه (بلوار فردوس),2,Cafe,A
2myoog,فست فود آر اند بی,2,Restaurant,A
5xgy4o,کبابسرای هراتی,1,Restaurant,Not Enough Comments
5lwlk8,خان دیزی,2,Restaurant,A
264p72,فست فود دایان,1,Restaurant,Not Enough Comments
577rzp,فلفل قرمز (ولیعصر),2,Restaurant,A
266mk9,کنتاکی بار,1,Restaurant,Not Enough Comments
21yyno,فست فود برگینو,1,Restaurant,Not Enough Comments
2xgk96,سفره کریم 8,2,Restaurant,A
561zr2,بیرون بر سران ,5,Restaurant,A
5r6m36,لوئین جلاتو,2,Ice Cream and Juice Shop,A
233m72,طباخی دورهمی,1,Restaurant,Not Enough Comments
233gkw,چلو کباب طهرانی,1,Restaurant,Not Enough Comments
2n8w92,اغذیه بابا ساندویچ,1,Restaurant,Not Enough Comments
2gx9wl,فست فود پرملات,1,Restaurant,Not Enough Comments
21onrk,فان فود,1,Restaurant,Not Enough Comments
58p99z,کافه فست فود اوماتو ,5,Restaurant,A
2yorn1,سلامت,2,Bakery,A
5313r6,کباب سرای شهریار,1,Restaurant,Not Enough Comments
2k63ny,قنادی سهروردی,2,Pastry,A
531r9p,ساندویچ خانواده (نیلوفر),2,Restaurant,A
5r673y,اوستا کفته چی,2,Restaurant,A
2xgmky,جوجه سوخاری,1,Restaurant,Not Enough Comments
2rw695,آشپزخانه ایرانی سماق,1,Restaurant,A
5w3oxr,اسنک ویچ,1,Restaurant,Not Enough Comments
28g9p5,کباب ریحون,1,Restaurant,A
5g9zrp,کباب لقمه ایثارگران,1,Restaurant,Not Enough Comments
5m4kp2,مجتمع نان مانا,1,Bakery,A
5w1y17,کافه رستوران لیلو,1,Restaurant,Not Enough Comments
2lw8yg,شیرینی پارمیدا,2,Pastry,A
58pyp3,گازینو,1,Restaurant,Not Enough Comments
57mgz9,فست فود دهه هشتاد شعبه هاشمیه,1,Restaurant,Not Enough Comments
5nlpo7,رستوران سایوان,2,Restaurant,A
24npxw,فست فود و سوخاری نفس,1,Restaurant,Not Enough Comments
5ywk45,میم برگر,1,Restaurant,Not Enough Comments
23m782,فست فود تک ستاره,5,Restaurant,A
531z44,حلیم صبح نیشابور,1,Restaurant,Not Enough Comments
5myx37,حسین ساندویچی,1,Restaurant,Not Enough Comments
51on7p,کترینگ تشریفات,1,Restaurant,Not Enough Comments
5r6lw9,فست فود مروارید طلایی,1,Restaurant,Not Enough Comments
5ym14y,ساندویچ سبز,1,Restaurant,Not Enough Comments
5zl1r6,كباب بريان امير,1,Restaurant,Not Enough Comments
2k34wk,رستوران قائم ,2,Restaurant,A
2w7749,مجلل,1,Restaurant,Not Enough Comments
5874x2,فست فود ویچ تایم,1,Restaurant,Not Enough Comments
5zkyxr,کاپری,1,Restaurant,Not Enough Comments
2g9pzm,بهزاد برگر,1,Restaurant,Not Enough Comments
2nlx8x,فلافل 20 ری,2,Restaurant,A
271my6,رستوران مانی,1,Restaurant,Not Enough Comments
2nk3yy,پاتریک,1,Restaurant,Not Enough Comments
2mmr6g,رستوران یزدی,1,Restaurant,Not Enough Comments
5nk14g,بلک فود,1,Restaurant,Not Enough Comments
2okkn2,آشپزخانه  کوروش,1,Restaurant,Not Enough Comments
2l1n85,کباب ذغالی بهمن,1,Restaurant,Not Enough Comments
2w3817,ویل برگر شعبه وکیل آباد,1,Restaurant,Not Enough Comments
5xgygo,گلچین,1,Restaurant,Not Enough Comments
5nlk3k,ساندویچ صورتی,1,Restaurant,Not Enough Comments
2y4m6m,فست فود کاکتوس ,1,Restaurant,Not Enough Comments
59p612,ساندویچ بلوط,1,Restaurant,Not Enough Comments
2nl4zg,فست فود میثم,1,Restaurant,Not Enough Comments
2zlm16,سوپر میوه سیب,2,Fruit Shop,A
2368o5,صنعت گوشت آبادان (شعبه حجاب),1,Meat Shop,A
5o37rg,مجموعه غذای رژیمی راینو,1,Restaurant,Not Enough Comments
29xngr,ساندویچ 369,1,Restaurant,Not Enough Comments
2314rn,کترینگ مانی,2,Restaurant,A
2xg444,سوخاری کیلویی آوان ,1,Restaurant,Not Enough Comments
2ox6wg,وال ویچ,1,Restaurant,Not Enough Comments
2w1mk7,فست فود پویا,1,Restaurant,Not Enough Comments
24l9z2,اسپروز,1,Restaurant,Not Enough Comments
2zll9n,کافه صبحانه عزیز بومی,1,Restaurant,Not Enough Comments
5x47xx,کترینگ بقمچ,1,Restaurant,Not Enough Comments
2w1yrr,تاپ جوجه,1,Restaurant,Not Enough Comments
5o1yn6,اغذیه صیاد,1,Restaurant,Not Enough Comments
5zk7n9,آقای ساندویچ سرد هاشمیه,1,Restaurant,Not Enough Comments
5r6xyr,لوکس پرستار,2,Meat Shop,A
5xgmxz,فست فود بابانوئل,2,Restaurant,A
5zk4g3,رستوران حاج حسین صفائی,1,Restaurant,Not Enough Comments
5k3l13,آقای سیب زمینی,1,Restaurant,Not Enough Comments
24n6mx,ارتیست,2,Cafe,A
2o3kxw,شله و حلیم الف,1,Restaurant,Not Enough Comments
2ymozk,ساندویچ سرد آیس ویچ,1,Restaurant,Not Enough Comments
533n4k,آجیل و خشکبار بلوط,2,Pastry,A
5r9w6w,سوخاری خوری شعبه هاشمیه,1,Restaurant,Not Enough Comments
2mykwy,طباخی لذت,1,Restaurant,Not Enough Comments
27m8oz,کترینگ قائم,1,Restaurant,Not Enough Comments
2wnok5,فست فود وارتان,2,Restaurant,A
29x7yw,پیتزا دات آی آر,2,Restaurant,A
2ymw43,کباب قجری,1,Restaurant,Not Enough Comments
5gx837,رستوران شاطر عباس,2,Restaurant,A
21yg8x,رستوران مهدی,1,Restaurant,Not Enough Comments
2r66rr,فست فود عمو حسن,1,Restaurant,Not Enough Comments
5k1rz5,کترینگ نفیس,1,Restaurant,Not Enough Comments
28pxzn,رستوران و دیزی سرای گرگ,5,Restaurant,A
28woy5,کافه رستوران سکو ,1,Restaurant,Not Enough Comments
2zlom4,کنتاژین,1,Restaurant,Not Enough Comments
24nwyx,تهیه غذای شایا,2,Restaurant,A
5zy8k2,فست فود لیالی کربلا,1,Restaurant,Not Enough Comments
2xo4y5,ساندویچ نیک,1,Restaurant,Not Enough Comments
2p8l7m,کبابسرای برادران ازقندی,1,Restaurant,A
277kxy,جگرکی آسمان ,2,Restaurant,A
23kgr2,کترینگ وغذای آماده کدبانو,1,Restaurant,Not Enough Comments
5xglo6,فست فود پیراندویچ,1,Restaurant,Not Enough Comments
233x9p,فست فود آرمیتاژ,1,Restaurant,Not Enough Comments
5k3pzr,پیتزا و ساندویچ ونیز ,1,Restaurant,Not Enough Comments
2kgrg2,بیرون بر نمونه فضل آباد,5,Restaurant,A
2gmxm2,فست فود دلیشز,1,Restaurant,Not Enough Comments
54n1rw,جاست فلافل,2,Restaurant,A
547k4x,مطبخ قجری,1,Restaurant,Not Enough Comments
5nxkr7,فست فود کرنر ,1,Restaurant,Not Enough Comments
2ym9mg,کترینگ طلایی ,1,Restaurant,Not Enough Comments
2rw64o,کباب رز,1,Restaurant,Not Enough Comments
2xgy4n,مک موری ,1,Restaurant,Not Enough Comments
2r6ml6,تهیه غذای تورین,2,Restaurant,A
2y4ypy,اغذیه بلوط ,1,Restaurant,Not Enough Comments
2r6mx6,هیولا برگر,2,Restaurant,A
23384m,طباخی و جگر سرای ایرونی ,1,Restaurant,Not Enough Comments
277gr7,پیتزا سایه,2,Restaurant,A
5g9omz,ویل برگر,1,Restaurant,Not Enough Comments
28k46x,کترینگ آقاجون,1,Restaurant,Not Enough Comments
271y13,ساندویچ مادر,1,Restaurant,Not Enough Comments
5zkxr2,شیرینی سرای لادن,1,Pastry,A
2k3nnl,کترینگ بهسران مشهد,1,Restaurant,Not Enough Comments
5lz4nr,نانوایی بربری جمهوری ,2,Bakery,A
56rno6,فست فود پانیذ,1,Restaurant,Not Enough Comments
5p6r4l,هالوپینو,1,Restaurant,Not Enough Comments
2r67xy,تهیه غذا مصباح,2,Restaurant,A
269zl9,فست فود آسمان ,1,Restaurant,Not Enough Comments
58kgzo,رستوران و کترینگ شاندیز برتر ,1,Restaurant,Not Enough Comments
5nk18p,کافه فست فود سی,1,Restaurant,Not Enough Comments
59x3km,فست فود دیاتی,2,Restaurant,A
547yr4,عمو جون,1,Restaurant,Not Enough Comments
2r6np7,فست فود دنج ,1,Restaurant,Not Enough Comments
5r9kz2,ساندویچ آیسا 22,1,Restaurant,A
2mx1l5,کترینگ باستان,1,Restaurant,Not Enough Comments
54n736,سبزی خردکنی ریحانه,2,Fruit Shop,A
5zl7pl,آب‌میوه بستنی جم,2,Ice Cream and Juice Shop,A
2g7432,کباب سرای پایتخت,1,Restaurant,A
5333ko,طباخی راد,1,Restaurant,Not Enough Comments
5mkkoo,ساندویچ تک,1,Restaurant,Not Enough Comments
2l8pm2,ساندویچ سرد آراسپ,1,Restaurant,Not Enough Comments
2koo32,فست فود ریحون,1,Restaurant,Not Enough Comments
58pxwx,کافه گرانو,1,Restaurant,Not Enough Comments
2p3z3z,رستوران افخمی,1,Restaurant,Not Enough Comments
5nxy65,کباب شمسا,1,Restaurant,Not Enough Comments
5myzx1,رستوران هورسان بیسترو ,2,Restaurant,A
5ynrk2,مرغ فروشی امیر,5,Meat Shop,A
2nl7n1,تهیه غذای آسیانا,2,Restaurant,A
53z312,کترینگ و غذای آماده نایب,1,Restaurant,A
2mkgrr,ساندویچ سرد سردویچ,1,Restaurant,Not Enough Comments
566y91,فست فود پیزاریوم ,2,Restaurant,A
2x7wpp,کابوک,1,Restaurant,Not Enough Comments
5kxlk2,تهیه غذای سام,5,Restaurant,A
26lzw2,فست فود صفا,1,Restaurant,Not Enough Comments
2z4o62,کباب سرای امیران,1,Restaurant,A
24nrxn,کباب باشی,1,Restaurant,Not Enough Comments
2w1n9w,پلوخان,1,Restaurant,Not Enough Comments
5zlrn1,طباخی آبیدر ,2,Restaurant,A
266wwr,گروه غذایی میهمان,2,Restaurant,A
2x7m8k,حلیم پارس,1,Restaurant,Not Enough Comments
59ozr5,کافه غذا دایی جواد,1,Restaurant,Not Enough Comments
21y848,فست فود راموز vip,1,Restaurant,Not Enough Comments
594x32,کباب سرای طهرونی,1,Restaurant,A
26l3y2,فست فود عمه جون,1,Restaurant,Not Enough Comments
5myzmn,کترینگ گیلا,2,Restaurant,A
23wyg2,آبمیوه رایکا,1,Ice Cream and Juice Shop,A
5nlpgx,پیلا,2,Restaurant,A
5lwlgr,سوخاری پانکو,1,Restaurant,Not Enough Comments
5w3n46,نانوایی لواشی شه نهاد,2,Bakery,A
5yoy3n,کباب متین,1,Restaurant,Not Enough Comments
247k7x,ساندویچ اندیشه ,1,Restaurant,Not Enough Comments
2yopw7,فست فود کلاغ,1,Restaurant,Not Enough Comments
54n333,فست فود زرافه ,2,Restaurant,A
59x3z7,تهیه غذای عدالت,2,Restaurant,A
2mz9k5,کباب و جوجه سالار,1,Restaurant,A
2ymwk2,کافه رستوران شلمان,1,Restaurant,Not Enough Comments
2ym4m9,کترینگ اصیل,1,Restaurant,Not Enough Comments
5l36k2,فست فود هفت خان,1,Restaurant,Not Enough Comments
2x7zzw,فست فود اژدهای طلایی,2,Restaurant,A
5oxy81,پیتزا بزرگی,1,Restaurant,Not Enough Comments
2zlknl,رستوران خان سالار,1,Restaurant,Not Enough Comments
269gy8,ژیکا,1,Restaurant,Not Enough Comments
53zzrw,کافه کباب شمس ,1,Restaurant,Not Enough Comments
2o3mk8,باراکودا,1,Restaurant,Not Enough Comments
5nkz8x,ساندویچ چارمزه ,1,Restaurant,Not Enough Comments
2p3gyw,کترینگ کارن,1,Restaurant,Not Enough Comments
27m338,کپلی برگر,1,Restaurant,Not Enough Comments
5r68oy,شاهگوش,1,Restaurant,Not Enough Comments
53wlz5,کبابکده زیتون,2,Restaurant,A
2nlkgw,پیتزا سوخارو,1,Restaurant,Not Enough Comments
2g1yx2,آشپزخانه فولادی,1,Restaurant,A
5mmgww,های کافی ,2,Cafe,A
51nro2,اغذیه داریوش,1,Restaurant,Not Enough Comments
2zoym5,فست فود آقای پیراشکی,1,Restaurant,Not Enough Comments
5owm75,فست فود کندو,1,Restaurant,Not Enough Comments
5my4lk,فست فود مستر گرد,2,Restaurant,A
277nxo,سنتی سرای ترکمن,1,Restaurant,Not Enough Comments
2klp8o,فست فود ملل,1,Restaurant,Not Enough Comments
581182,ساندویچ سرد نیک,1,Restaurant,Not Enough Comments
59norn,بانک مزه,1,Restaurant,Not Enough Comments
5r9xz1,نان فانتزی سبز,2,Bakery,A
2nky8w,جوجه طلایی ,1,Restaurant,Not Enough Comments
2g96n4,اژدهای آسیایی,1,Restaurant,Not Enough Comments
5mmy8l,شاندویچ,1,Restaurant,Not Enough Comments
54m332,فست فود گریل وانیل,1,Restaurant,Not Enough Comments
2nlrzn,فری ویچ,1,Restaurant,Not Enough Comments
2kxo75,طباخی بهرام,1,Restaurant,Not Enough Comments
2wlry5,خانه غذای شاندیز,1,Restaurant,Not Enough Comments
23x3l5,سناتور برگر,1,Restaurant,Not Enough Comments
27lwk5,کافه رستوران هیچ,1,Restaurant,Not Enough Comments
5zlylw,ساندویچ سرد ماه جان,1,Restaurant,Not Enough Comments
5w7739,مسعود ,1,Restaurant,Not Enough Comments
29xyxw,تهیه غذای شاران,2,Restaurant,A
2ymnl1,فست فود عامل,1,Restaurant,Not Enough Comments
2w7467,کباب سرای مقصودی ,1,Restaurant,Not Enough Comments
5mygg6,سوخاری تاج خروس,1,Restaurant,Not Enough Comments
5ymr18,دکتر سوخاری,1,Restaurant,Not Enough Comments
5r6wwy,کوبیده مرغ اصفهان ,1,Restaurant,Not Enough Comments
51y4n7,سبزی خردکنی مجیدیه,2,Fruit Shop,A
266m78,میت لانژ,1,Restaurant,Not Enough Comments
5x71lm,دهه هفتادی ها,1,Restaurant,Not Enough Comments
21r395,کترینگ مهمونی,1,Restaurant,Not Enough Comments
5776xl,پاچینی ,1,Restaurant,Not Enough Comments
5mmm4z,فست فود یاس,1,Restaurant,Not Enough Comments
2mr7z5,غذای آماده سلاطین,1,Restaurant,Not Enough Comments
2m4ng5,سوخاری کیلوئی,1,Restaurant,Not Enough Comments
2k4m35,سان‌ ویچ,1,Restaurant,Not Enough Comments
531nyo,سوپر پروتئین زارع,2,Meat Shop,A
5myyxr,فست فود ماندگار,1,Restaurant,Not Enough Comments
2my8g7,ساندویچ شب,1,Restaurant,Not Enough Comments
24nk49,کترینگ و رستوران تابا,1,Restaurant,Not Enough Comments
5my6lr,میوه سرای آوا,2,Fruit Shop,A
5yo49r,فست فود خورشیدی,1,Restaurant,Not Enough Comments
27mm6p,ساندویچ و پیتزا ماه سبز,1,Restaurant,Not Enough Comments
29xkkz,دانته,2,Restaurant,A
51yw9g,رستوران جواهریان,1,Restaurant,Not Enough Comments
21okwo,مزه بازی شاه رخ,1,Restaurant,Not Enough Comments
5g9wl4,اغذیه ماه و مهر  پنجه طلا,1,Restaurant,Not Enough Comments
2g1xp2,حلیم نیشابوری بامداد,1,Restaurant,A
5k4po2,شیرینی ناتلی,1,Pastry,A
51ok38,دکتر حامد,1,Restaurant,Not Enough Comments
5o311z,کباب کیان,1,Restaurant,Not Enough Comments
287p65,فست فود ذغالی دلنشین,1,Restaurant,Not Enough Comments
21y3x3,زیتون سبز,2,Restaurant,A
5w9no5,اغذیه سرای خیام,1,Restaurant,Not Enough Comments
2o3wkn,کترینگ  و غذای خانگی جعفری,1,Restaurant,Not Enough Comments
2xm4x5,کترینگ نون و نمک (سجاد),1,Restaurant,Not Enough Comments
577134,کافه رستوران هترا,1,Restaurant,Not Enough Comments
5mm3r4,رستوران هتل زمزم 2,1,Restaurant,Not Enough Comments
